SNP	LG	CM
2_19259	8	78.11
2_20824	8	78.11
2_21429	8	78.11
2_21686	8	78.11
2_23879	8	78.11
2_25657	8	78.11
2_26780	8	78.11
2_28744	8	78.11
2_29121	8	78.11
2_31312	8	78.11
2_31389	8	78.11
2_32856	8	78.11
2_49698	8	78.11
2_50487	8	78.11
2_55226	8	78.25
2_36142	8	79.18
2_24066	8	79.18
2_08412	8	80.68
2_00627	8	81.35
2_18971	8	81.35
2_35220	8	81.35
2_32403	8	81.70
1_0750	8	81.76
2_16554	8	81.76
2_28631	8	81.76
2_42206	8	81.76
2_45713	8	81.76
2_16555	8	81.76
2_19031	8	81.76
2_28632	8	81.76
2_20601	8	82.16
2_15041	8	82.16
2_23761	8	82.57
2_32417	8	82.97
2_00704	8	83.11
2_00705	8	83.11
2_18976	8	83.11
2_19780	8	83.11
2_26217	8	83.11
2_28584	8	83.11
2_35066	8	83.11
2_46111	8	83.11
2_07803	8	83.11
2_25481	8	83.11
2_31627	8	83.11
2_35747	8	83.11
2_48473	8	83.11
2_34489	8	83.11
2_10071	8	83.51
2_14506	8	83.51
2_24248	8	83.51
2_39623	8	83.51
2_14464	8	83.51
2_29053	8	83.51
2_42432	8	83.51
2_06412	8	84.19
2_08285	8	84.19
2_08286	8	84.19
2_13790	8	84.19
2_21781	8	84.19
2_23401	8	84.19
2_36521	8	84.59
2_32746	8	84.59
2_34945	8	84.59
2_36523	8	84.59
2_49644	8	84.59
2_10561	8	85.01
2_33133	8	85.01
2_46264	8	85.01
2_09289	8	85.01
2_10562	8	85.01
2_29616	8	85.01
2_48744	8	85.75
2_21716	8	85.75
2_05544	8	86.83
2_05543	8	86.83
2_06568	8	86.83
2_08705	8	86.83
2_22086	8	86.83
2_22400	8	86.83
2_05545	8	86.83
2_05049	8	87.35
2_14819	8	87.35
2_22229	8	87.35
2_22230	8	87.35
2_29380	8	87.35
2_30666	8	87.35
2_30667	8	87.35
1_1169	8	87.35
2_02311	8	87.35
2_05048	8	87.35
2_14818	8	87.35
2_18192	8	87.35
2_37013	8	87.87
2_37011	8	87.87
2_37014	8	88.39
2_28766	8	88.39
2_35549	8	88.39
1_0967	8	88.39
2_46501	8	88.39
2_22683	8	89.15
2_36146	8	89.30
2_06912	8	89.71
2_06911	8	89.71
2_15673	8	89.71
2_34782	8	89.71
2_16525	8	90.11
2_08536	8	90.11
2_16610	8	90.11
2_16611	8	90.11
2_08535	8	90.11
2_32767	8	90.11
2_32968	8	90.11
1_1393	8	90.80
1_1198	8	90.80
2_13026	8	90.80
2_17107	8	90.80
2_28544	8	90.80
2_28545	8	90.80
2_32168	8	90.80
2_36758	8	90.80
2_44976	8	90.80
2_55432	8	90.80
2_15374	8	90.80
2_15375	8	90.80
2_35206	8	90.80
2_36854	8	90.80
2_16125	8	91.48
2_30617	8	91.48
2_31929	8	91.48
2_52490	8	91.48
2_11211	8	91.48
2_17948	8	91.48
2_18568	8	91.48
2_20912	8	91.48
2_27035	8	91.48
2_31930	8	91.48
2_51425	8	91.48
2_16124	8	91.48
1_0058	8	91.89
2_02947	8	91.89
2_02948	8	91.89
2_07375	8	91.89
2_07382	8	91.89
2_10684	8	91.89
2_11578	8	91.89
2_12135	8	91.89
2_13129	8	91.89
2_18381	8	91.89
2_19451	8	91.89
2_19681	8	91.89
2_22728	8	91.89
2_23665	8	91.89
2_23811	8	91.89
2_23812	8	91.89
2_26300	8	91.89
2_43206	8	91.89
2_50288	8	91.89
2_04770	8	91.89
2_06738	8	91.89
2_06739	8	91.89
2_08353	8	91.89
2_08354	8	91.89
2_11579	8	91.89
2_19452	8	91.89
2_26299	8	91.89
2_29760	8	91.89
2_35152	8	91.89
2_35233	8	91.89
2_01245	8	92.29
2_01246	8	92.29
2_03757	8	92.29
2_10469	8	92.29
2_10470	8	92.29
2_13801	8	92.29
2_18385	8	92.29
2_19217	8	92.29
2_20148	8	92.29
2_28505	8	92.29
2_33088	8	92.29
2_25076	8	92.29
2_27541	8	92.29
2_30205	8	92.29
2_36626	8	92.29
2_37307	8	92.29
2_00916	8	92.29
2_27283	8	92.29
2_31022	8	92.29
2_35974	8	92.29
2_23951	8	92.29
2_29920	8	92.29
2_34202	8	92.29
2_35392	8	92.29
2_25124	9	0.00
2_18312	9	0.29
2_31462	9	0.29
2_04991	9	0.59
2_14015	9	0.59
2_48568	9	0.59
2_53201	9	0.59
2_11545	9	0.59
2_14012	9	0.59
2_14013	9	0.59
2_21984	9	0.59
2_31594	9	0.59
2_46120	9	0.59
2_35012	9	0.88
2_36352	9	1.76
2_00077	9	1.76
2_19243	9	1.76
2_38876	9	1.76
2_34483	9	1.76
2_06860	9	2.05
2_05463	9	2.05
2_06858	9	2.05
2_00505	9	2.05
2_06280	9	2.05
2_05462	9	2.05
2_54561	9	2.05
2_54701	9	2.34
2_06525	9	2.34
2_45126	9	2.34
2_27326	9	2.83
2_19418	9	2.83
2_05214	9	3.12
2_16502	9	3.12
2_31528	9	3.12
2_17113	9	3.12
2_30233	9	3.12
2_31529	9	3.12
2_11549	9	3.41
2_17745	9	3.41
2_32879	9	3.41
2_34194	9	3.41
2_47979	9	3.41
2_00962	9	3.41
2_04743	9	3.41
2_05452	9	3.41
2_12733	9	3.41
2_12734	9	3.41
2_12949	9	3.41
2_16855	9	3.41
2_00963	9	3.41
2_05451	9	3.41
2_11288	9	3.41
2_43479	9	3.41
2_00081	9	3.41
2_00082	9	3.41
2_11345	9	3.41
2_17746	9	3.41
2_17864	9	3.41
2_22156	9	3.41
1_1167	9	3.41
2_24404	9	3.71
2_00079	9	3.81
2_12242	9	3.81
2_35990	9	3.81
2_00078	9	3.81
2_00080	9	3.81
2_32935	9	3.81
2_37408	9	3.81
2_30409	9	4.11
2_05900	9	4.11
2_01294	9	4.11
2_00445	9	4.11
2_00446	9	4.11
2_00447	9	4.11
2_00448	9	4.11
2_03156	9	4.11
2_05094	9	4.11
2_15677	9	4.11
2_23212	9	4.11
2_37383	9	4.11
2_01293	9	4.11
2_05093	9	4.11
2_21374	9	4.11
2_23213	9	4.11
2_31255	9	4.11
2_34820	9	4.11
2_36203	9	4.11
2_38606	9	4.40
2_01083	9	4.89
2_01084	9	4.89
2_01214	9	4.89
2_02159	9	4.89
2_14312	9	4.89
2_26921	9	4.89
2_27131	9	4.89
2_01213	9	4.89
2_02158	9	4.89
2_11351	9	4.89
2_12984	9	4.89
2_26920	9	4.89
2_30905	9	4.89
2_30953	9	4.89
2_37263	9	4.89
2_11298	9	5.38
2_35321	9	5.38
2_11299	9	5.38
2_22517	9	5.38
2_35044	9	5.38
2_35403	9	5.38
2_24229	9	5.38
2_02251	9	5.67
2_45643	9	5.67
2_02252	9	5.67
2_02254	9	6.14
2_02253	9	6.14
2_22381	9	6.48
2_36083	9	6.87
1_0712	9	7.07
2_29211	9	7.39
1_0549	9	7.39
2_04186	9	7.39
2_22866	9	7.39
2_24343	9	7.39
2_24344	9	7.39
2_29212	9	7.39
2_15332	9	7.39
2_29214	9	7.39
1_0487	9	7.39
2_02827	9	7.39
2_05978	9	7.39
2_06398	9	7.39
2_11022	9	7.39
2_11557	9	7.39
2_11558	9	7.39
2_14576	9	7.39
2_16853	9	7.39
2_17698	9	7.39
2_22011	9	7.39
2_23193	9	7.39
2_24608	9	7.39
2_24609	9	7.39
2_26734	9	7.39
2_28868	9	7.39
2_30990	9	7.39
2_33647	9	7.39
2_27113	9	7.39
2_00062	9	7.39
2_06411	9	7.39
2_17971	9	7.39
2_07135	9	7.39
2_19455	9	7.39
2_00409	9	7.39
2_21241	9	7.39
1_0949	9	7.39
2_00408	9	7.39
2_14575	9	7.39
2_21232	9	7.39
2_21240	9	7.39
2_21970	9	7.39
2_22010	9	7.39
2_22867	9	7.39
2_24351	9	7.39
2_24352	9	7.39
2_28797	9	7.39
2_47438	9	7.39
2_54896	9	7.39
2_06399	9	7.39
2_16213	9	7.39
2_16214	9	7.39
2_17970	9	7.39
2_22439	9	7.39
2_24340	9	7.39
2_24341	9	7.39
2_24342	9	7.39
2_07935	9	7.39
2_27678	9	7.39
2_04314	9	7.39
2_04315	9	7.39
2_06941	9	7.39
2_06942	9	7.39
2_22440	9	7.39
2_32011	9	7.39
2_38768	9	7.39
2_43937	9	7.39
2_07934	9	7.39
2_14131	9	7.39
2_14130	9	7.39
2_52770	9	7.65
2_14041	9	7.65
2_01481	9	8.04
2_20220	9	8.04
2_22579	9	8.04
2_09389	9	8.24
2_28143	9	8.24
1_1208	9	8.43
2_21022	9	8.43
2_31363	9	8.43
2_53603	9	8.63
1_0246	9	9.02
2_00494	9	9.02
2_05008	9	9.02
2_27634	9	9.02
2_33612	9	9.02
2_54916	9	9.02
2_00664	9	9.02
2_07813	9	9.02
2_26151	9	9.60
2_33505	9	9.60
2_49941	9	9.60
2_50954	9	9.60
2_03361	9	9.60
2_34969	9	9.60
2_02500	9	9.60
2_36552	9	9.60
2_20369	9	9.80
2_10922	9	9.80
2_12250	9	9.80
2_19829	9	9.80
2_05702	9	9.80
2_26835	9	9.80
2_32937	9	9.80
2_20374	9	9.80
2_28551	9	9.80
2_32658	9	9.80
2_34922	9	9.80
2_20370	9	9.80
2_05703	9	9.80
2_05553	9	9.80
2_05554	9	9.80
2_28122	9	9.80
2_32743	9	9.80
2_20360	9	9.99
2_20361	9	9.99
2_01531	9	10.19
2_12694	9	10.19
2_17924	9	10.19
2_25102	9	10.19
2_25104	9	10.19
2_26956	9	10.38
2_01329	9	10.38
2_08387	9	10.38
2_08889	9	10.38
2_08890	9	10.38
2_11994	9	10.38
2_15726	9	10.38
2_20463	9	10.38
2_49202	9	10.38
2_09539	9	10.38
2_12472	9	10.38
2_00937	9	10.38
2_01584	9	10.38
2_15974	9	10.38
2_41430	9	10.38
2_02177	9	10.38
2_05991	9	10.38
2_30747	9	10.38
2_12473	9	10.38
1_0728	9	10.58
2_17181	9	10.58
2_39836	9	10.58
2_11987	9	10.77
2_18104	9	10.77
2_50170	9	10.77
2_54826	9	10.77
2_22302	9	10.77
2_35419	9	10.77
2_36814	9	10.77
2_37079	9	10.77
1_1236	9	10.77
2_18103	9	10.77
2_35289	9	10.77
2_25976	9	10.97
2_21135	9	11.16
2_40304	9	11.16
2_21134	9	11.16
2_33016	9	11.16
2_29180	9	11.56
2_29574	9	11.56
2_29575	9	11.56
2_12595	9	11.56
2_29576	9	11.56
2_32318	9	11.56
2_18901	9	11.75
2_30123	9	11.75
2_09374	9	11.75
2_00803	9	11.75
2_01642	9	11.75
2_34581	9	11.75
2_11595	9	11.75
2_23347	9	11.75
2_30124	9	11.75
2_36090	9	11.75
2_36020	9	11.75
2_00026	9	11.95
2_22446	9	11.95
2_22447	9	11.95
2_45466	9	11.95
2_50840	9	11.95
2_51540	9	11.95
2_21600	9	11.95
2_37140	9	11.95
2_31936	9	12.14
2_22281	9	12.14
2_35154	9	12.14
2_11446	9	12.34
2_14920	9	12.34
2_14921	9	12.34
2_18934	9	12.34
2_23445	9	12.34
2_41525	9	12.34
2_54173	9	12.34
2_30041	9	12.34
2_13303	9	12.34
2_20513	9	12.34
2_23443	9	12.34
2_23444	9	12.34
2_34362	9	12.34
2_25854	9	12.53
2_04620	9	12.92
2_15139	9	12.92
2_27359	9	12.92
2_30249	9	12.92
2_01514	9	12.92
2_05572	9	12.92
2_05573	9	12.92
2_08241	9	12.92
2_10203	9	12.92
2_10204	9	12.92
2_15337	9	12.92
2_15779	9	12.92
2_15780	9	12.92
2_15781	9	12.92
2_23791	9	12.92
2_31554	9	12.92
2_54269	9	12.92
2_04621	9	12.92
2_11174	9	12.92
2_19119	9	12.92
2_37645	9	12.92
2_07015	9	12.92
2_07146	9	12.92
2_11645	9	12.92
2_15336	9	12.92
2_18008	9	12.92
2_23901	9	12.92
2_30920	9	12.92
2_31555	9	12.92
2_27358	9	12.92
2_12055	9	13.12
2_12056	9	13.12
2_12058	9	13.12
2_15296	9	13.12
2_15297	9	13.12
2_33591	9	13.12
2_55533	9	13.12
2_26303	9	13.12
2_14537	9	13.53
2_22994	9	13.53
2_21368	9	13.53
2_45222	9	13.80
2_32387	9	14.08
2_20286	9	14.08
2_30817	9	14.08
2_40816	9	14.08
2_10526	9	14.08
2_33490	9	14.08
2_45396	9	14.08
2_09768	9	14.08
2_16676	9	14.08
2_41016	9	14.08
2_14499	9	14.08
2_20437	9	14.08
2_20964	9	14.08
2_33643	9	14.08
2_14421	9	14.37
2_29751	9	14.37
2_24788	9	14.37
2_15152	9	14.66
2_21751	9	14.96
2_54622	9	14.96
2_32871	9	15.25
2_18155	9	15.25
2_19102	9	15.25
2_30413	9	15.25
2_34710	9	15.25
2_05308	9	15.25
2_09338	9	15.25
2_33422	9	15.25
2_34616	9	15.25
2_36223	9	15.25
2_36272	9	15.25
2_51331	9	15.25
2_34262	9	15.25
2_52198	9	15.25
2_17594	9	15.25
2_18536	9	15.25
2_24791	9	15.25
1_0634	9	15.25
2_03703	9	15.25
2_04254	9	15.25
2_18085	9	15.25
2_18086	9	15.25
2_25540	9	15.25
2_28083	9	15.25
2_28123	9	15.25
2_50188	9	15.25
2_05264	9	15.54
2_32627	9	15.54
2_40843	9	15.54
2_18734	9	15.54
2_31342	9	15.54
2_05785	9	15.83
2_12185	9	15.83
2_43772	9	15.83
2_25775	9	15.83
2_31610	9	15.83
2_22668	9	15.83
2_10472	9	15.83
2_12184	9	15.83
2_10473	9	15.83
2_04554	9	16.13
1_0338	9	16.42
2_05733	9	16.42
2_10759	9	16.42
2_10760	9	16.42
2_13159	9	16.42
2_16754	9	16.42
2_22283	9	16.42
2_28617	9	16.42
2_30683	9	16.42
2_30684	9	16.42
2_33928	9	16.42
2_01853	9	16.42
2_09673	9	16.42
2_10758	9	16.42
2_10761	9	16.42
2_11074	9	16.42
2_11075	9	16.42
2_13160	9	16.42
2_18286	9	16.42
2_18287	9	16.42
2_25263	9	16.42
2_28233	9	16.42
2_34181	9	16.42
2_54712	9	16.42
2_20511	9	16.42
1_0101	9	16.91
2_00400	9	16.91
2_00401	9	16.91
2_04734	9	16.91
2_12821	9	16.91
2_24604	9	16.91
2_51793	9	16.91
2_04907	9	16.91
2_10764	9	16.91
2_12822	9	16.91
2_24606	9	16.91
2_24607	9	16.91
2_26568	9	16.91
2_31225	9	16.91
2_31307	9	16.91
2_47587	9	16.91
2_27956	9	17.01
2_08799	9	17.01
2_53805	9	17.01
2_19612	9	17.30
2_54389	9	17.30
2_10039	9	17.83
2_10090	9	17.83
2_29141	9	17.83
2_11751	9	17.83
2_28346	9	17.83
2_28924	9	17.83
2_29142	9	17.83
2_10089	9	17.83
2_41412	9	17.83
2_22499	9	18.19
2_18845	9	18.19
2_22498	9	18.19
2_53960	9	18.19
2_09807	9	18.55
2_13111	9	18.55
2_18542	9	18.55
2_25483	9	18.93
2_02325	9	18.93
2_10333	9	18.93
2_10772	9	18.93
2_46105	9	18.93
2_04313	9	18.93
2_09837	9	18.93
2_51626	9	18.93
2_10010	9	19.32
2_28337	9	19.32
2_10903	9	20.14
2_10904	9	20.14
2_16642	9	20.14
2_29190	9	20.14
2_08803	9	20.14
2_08713	9	20.52
2_08714	9	20.52
2_51121	9	20.52
2_02805	9	20.52
2_02806	9	20.52
2_14910	9	20.52
2_21630	9	20.52
2_50033	9	20.52
2_05235	9	20.91
2_25564	9	21.30
2_43887	9	21.30
2_09956	9	22.27
2_28911	9	22.27
2_34042	9	22.27
2_35981	9	22.27
2_50939	9	22.27
2_20568	9	22.27
2_36628	9	22.27
2_51365	9	22.66
2_38682	9	22.66
2_27949	9	22.66
2_33972	9	22.66
2_36947	9	22.66
2_11094	9	23.06
2_02381	9	23.46
2_07538	9	23.46
2_13324	9	23.46
2_23111	9	23.46
2_33917	9	23.46
2_41086	9	23.46
2_52572	9	23.46
2_04520	9	23.46
2_24644	9	23.46
2_31804	9	23.46
2_54190	9	23.46
2_29831	9	24.25
2_51628	9	24.25
2_12824	9	24.25
2_20814	9	24.25
2_20815	9	24.25
2_12823	9	24.25
2_52930	9	24.25
2_07379	9	24.88
2_28583	9	24.88
2_12146	9	25.31
2_12145	9	25.31
2_27126	9	25.74
2_51781	9	26.16
2_00918	9	26.56
2_02195	9	26.56
2_02198	9	26.56
2_12658	9	26.56
1_0048	9	26.56
2_12383	9	26.56
2_14739	9	26.56
2_33045	9	26.56
2_00919	9	26.56
2_02200	9	26.56
2_28859	9	26.56
2_04323	9	26.56
2_24826	9	26.56
2_29119	9	26.56
2_09680	9	26.76
2_31231	9	27.15
2_19159	9	27.15
2_27044	9	27.15
2_31230	9	27.15
2_33347	9	27.15
2_16414	9	27.35
2_08747	9	27.78
2_06098	9	27.78
2_08746	9	27.78
2_14831	9	27.78
2_08870	9	28.24
2_14685	9	28.24
2_14686	9	28.24
2_23473	9	28.24
2_28236	9	28.24
2_41655	9	28.24
2_54408	9	28.24
2_39990	9	28.24
2_09679	9	28.24
2_23472	9	28.24
2_29439	9	28.24
2_02660	9	29.15
2_07030	9	29.15
2_17834	9	29.15
2_51310	9	29.15
2_22423	9	29.15
2_53481	9	29.15
2_26656	9	29.15
2_37761	9	29.15
2_16756	9	29.15
2_16757	9	29.15
2_31674	9	29.15
2_28954	9	29.15
2_02296	9	29.15
2_07568	9	29.72
2_07941	9	29.72
2_07569	9	29.72
2_40676	9	30.68
2_47476	9	31.24
2_52995	9	31.24
2_18280	9	31.99
2_17870	9	31.99
2_17871	9	31.99
2_24214	9	31.99
2_55025	9	31.99
2_01363	9	32.53
2_01365	9	32.53
2_01498	9	32.53
2_05957	9	32.53
2_09175	9	32.53
2_11629	9	32.53
2_15944	9	32.53
2_16427	9	32.53
2_26049	9	32.53
2_30188	9	32.53
2_55117	9	32.53
2_01364	9	32.53
2_28219	9	32.53
2_30187	9	32.53
2_09578	9	33.06
2_12515	9	33.78
2_18626	9	33.78
1_1217	9	33.78
2_02808	9	33.78
2_02809	9	33.78
2_02866	9	33.78
2_17248	9	33.78
2_28202	9	33.78
2_12514	9	33.78
2_17420	9	33.78
2_21663	9	33.78
2_23053	9	33.78
2_25710	9	33.78
2_31521	9	33.78
2_12003	9	34.29
2_18592	9	34.29
2_27880	9	34.57
2_12210	9	34.85
2_06469	9	34.85
2_08569	9	34.85
2_12211	9	34.85
2_14360	9	34.85
2_18639	9	34.85
2_27128	9	34.85
2_26652	9	34.85
2_08570	9	34.85
2_14359	9	34.85
2_21987	9	34.85
2_23327	9	34.85
2_26653	9	34.85
2_26963	9	34.85
2_34141	9	34.85
2_49217	9	34.85
1_0565	9	35.53
2_04795	9	35.53
2_04796	9	35.53
2_49929	9	35.53
2_04466	9	35.53
2_06327	9	36.53
2_32683	9	36.53
2_51858	9	36.53
2_10886	9	37.23
2_20023	9	37.23
2_24482	9	37.23
2_32861	9	37.23
2_09747	9	37.64
2_05511	9	38.04
2_49433	9	38.04
2_40288	9	38.04
2_06990	9	38.23
2_07715	9	38.23
2_13197	9	38.23
2_23415	9	38.23
2_23416	9	38.23
2_25139	9	38.23
2_40613	9	38.23
2_50296	9	38.23
2_51788	9	38.23
2_02695	9	38.23
2_49272	9	38.23
2_00513	9	38.23
2_13113	9	38.23
2_27593	9	38.23
2_48106	9	38.23
2_15634	9	38.23
2_25629	9	38.23
2_23599	9	38.62
2_48032	9	38.62
2_16309	9	39.20
2_26770	9	39.20
1_0259	9	39.20
2_26771	9	39.20
2_15664	9	39.40
2_18437	9	39.81
2_20478	9	39.81
2_25841	9	39.81
2_31879	9	39.81
2_33262	9	39.81
2_11690	9	40.23
2_22545	9	40.62
2_31702	9	40.62
2_21801	9	41.03
2_18239	9	41.24
2_33386	9	41.24
2_49495	9	41.24
2_19761	9	41.24
2_41660	9	41.56
2_40098	9	41.86
2_20468	9	41.86
2_50101	9	41.86
2_52886	9	41.86
2_49282	9	41.86
2_08124	9	42.33
2_08125	9	42.33
2_14684	9	42.33
2_50484	9	42.33
2_46948	9	42.33
2_01811	9	42.80
2_05292	9	42.80
2_17208	9	42.80
2_44095	9	42.80
2_53827	9	42.80
2_36285	9	42.80
2_33471	9	42.80
1_1408	9	42.80
2_04203	9	42.80
2_05653	9	42.80
2_45285	9	42.80
2_40684	9	42.80
2_34730	9	42.80
2_49614	9	42.80
2_42614	9	43.28
2_09977	9	43.76
2_15485	9	43.76
2_24840	9	43.76
2_26823	9	43.76
2_34389	9	43.76
2_35007	9	43.76
2_50653	9	43.76
2_00049	9	44.25
2_00751	9	44.25
2_03468	9	44.25
2_03469	9	44.25
2_42389	9	44.25
2_48828	9	44.25
2_22884	9	44.73
2_31430	9	44.73
2_50256	9	44.73
2_53685	9	44.73
2_46830	9	44.73
2_31785	9	44.73
2_40851	9	44.73
2_53672	9	44.73
2_05317	9	45.22
2_15612	9	45.22
2_26713	9	45.48
2_22312	9	45.95
2_50490	9	45.95
2_20893	9	45.95
2_27830	9	45.95
2_24804	9	46.43
2_40598	9	46.90
2_12645	9	47.37
2_40164	9	47.37
2_19192	9	47.37
2_48277	9	47.37
2_48599	9	47.37
2_51481	9	47.37
2_43972	9	47.82
2_02609	9	48.06
2_04540	9	48.06
2_51199	9	48.06
2_26650	9	48.06
2_37515	9	48.42
2_01179	9	48.86
2_03975	9	48.86
2_07613	9	48.86
2_08028	9	48.86
2_19328	9	48.86
2_30889	9	48.86
2_34150	9	48.86
2_50645	9	48.86
2_01180	9	48.86
2_03974	9	48.86
2_07612	9	48.86
2_07614	9	48.86
2_10276	9	48.86
2_41516	9	48.86
2_46205	9	48.86
2_31548	9	49.45
2_48865	9	49.45
2_07607	9	49.45
2_11219	9	49.45
2_21215	9	49.45
2_21216	9	49.45
2_49999	9	49.64
2_03411	9	49.64
2_17179	9	49.64
2_26257	9	49.64
2_26258	9	49.64
2_37729	9	49.64
2_40208	9	49.64
2_45540	9	49.64
2_46860	9	49.64
2_51193	9	49.64
2_51391	9	49.64
2_52010	9	49.64
2_52167	9	49.64
2_53912	9	49.64
2_54518	9	49.64
2_44853	9	49.64
2_45998	9	49.64
2_06218	9	49.64
2_03410	9	49.64
2_06219	9	49.64
2_14768	9	49.64
2_16089	9	49.64
2_17273	9	49.64
2_38577	9	49.64
2_39320	9	49.64
2_40901	9	49.64
2_41351	9	49.64
2_43228	9	49.64
2_44998	9	49.64
2_49749	9	49.64
2_54599	9	49.64
2_55173	9	49.64
2_48118	9	49.64
2_00068	9	50.04
2_01378	9	50.23
2_39655	9	50.23
2_51761	9	50.43
2_28518	9	50.43
2_38379	9	50.43
2_39370	9	50.43
2_43886	9	50.43
2_40478	9	50.43
1_0008	9	50.43
2_04549	9	50.43
2_04759	9	50.43
2_04760	9	50.43
2_05110	9	50.43
2_05294	9	50.43
2_07047	9	50.43
2_07048	9	50.43
2_07345	9	50.43
2_07346	9	50.43
2_09763	9	50.43
2_10149	9	50.43
2_12033	9	50.43
2_12071	9	50.43
2_12072	9	50.43
2_12073	9	50.43
2_13081	9	50.43
2_15315	9	50.43
2_15593	9	50.43
2_19529	9	50.43
2_21598	9	50.43
2_21599	9	50.43
2_22443	9	50.43
2_25388	9	50.43
2_25390	9	50.43
2_25477	9	50.43
2_25864	9	50.43
2_27081	9	50.43
2_29145	9	50.43
2_34008	9	50.43
2_36404	9	50.43
2_37086	9	50.43
2_37480	9	50.43
2_37610	9	50.43
2_39902	9	50.43
2_39975	9	50.43
2_40033	9	50.43
2_40708	9	50.43
2_41187	9	50.43
2_41380	9	50.43
2_41634	9	50.43
2_41789	9	50.43
2_42350	9	50.43
2_42414	9	50.43
2_42504	9	50.43
2_45269	9	50.43
2_45938	9	50.43
2_46244	9	50.43
2_47194	9	50.43
2_48273	9	50.43
2_48405	9	50.43
2_48536	9	50.43
2_48600	9	50.43
2_48751	9	50.43
2_48963	9	50.43
2_48989	9	50.43
2_49829	9	50.43
2_50106	9	50.43
2_51364	9	50.43
2_51947	9	50.43
2_52287	9	50.43
2_52741	9	50.43
2_53417	9	50.43
2_53569	9	50.43
2_53908	9	50.43
2_54212	9	50.43
2_42850	9	50.43
2_47225	9	50.43
2_46544	9	50.43
2_37223	9	50.43
2_46185	9	50.43
2_52354	9	50.43
2_44026	9	50.43
2_47835	9	50.43
2_25391	9	50.43
2_53686	9	50.43
2_28261	9	50.43
2_05558	9	50.43
2_09293	9	50.43
1_1382	9	50.43
2_04555	9	50.43
2_04754	9	50.43
2_09292	9	50.43
2_12358	9	50.43
2_12359	9	50.43
2_15154	9	50.43
2_19067	9	50.43
2_19344	9	50.43
2_20822	9	50.43
2_24658	9	50.43
2_25389	9	50.43
2_27490	9	50.43
2_28224	9	50.43
2_33513	9	50.43
2_34377	9	50.43
2_39512	9	50.43
2_39913	9	50.43
2_40305	9	50.43
2_40971	9	50.43
2_41200	9	50.43
2_41469	9	50.43
2_42354	9	50.43
2_43131	9	50.43
2_43944	9	50.43
2_44150	9	50.43
2_44622	9	50.43
2_45570	9	50.43
2_46473	9	50.43
2_49136	9	50.43
2_49320	9	50.43
2_49594	9	50.43
2_51918	9	50.43
2_52777	9	50.43
2_53656	9	50.43
2_53701	9	50.43
2_55231	9	50.43
2_11671	9	50.43
2_25167	9	50.43
2_00965	9	50.43
2_41753	9	50.43
2_40729	9	50.62
2_50928	9	50.62
2_45560	9	50.86
2_44369	9	50.86
2_26352	9	50.86
2_43311	9	50.86
2_43736	9	50.86
2_38173	9	50.96
2_55220	9	50.96
2_44750	9	50.96
2_53473	9	51.14
2_40395	9	51.14
2_24082	9	51.14
2_39717	9	51.14
2_40209	9	51.14
2_45402	9	51.14
2_45436	9	51.14
2_48291	9	51.14
2_49937	9	51.14
2_03228	9	51.14
2_27129	9	51.14
2_38021	9	51.14
2_42344	9	51.14
2_43056	9	51.14
2_52069	9	51.14
2_39269	9	51.14
2_48946	9	51.14
2_00322	9	51.14
2_00741	9	51.14
2_00873	9	51.14
2_00932	9	51.14
2_01453	9	51.14
2_01833	9	51.14
2_01928	9	51.14
2_01929	9	51.14
2_01949	9	51.14
2_02344	9	51.14
2_02561	9	51.14
2_03154	9	51.14
2_04418	9	51.14
2_04624	9	51.14
2_04792	9	51.14
2_04937	9	51.14
2_05269	9	51.14
2_05314	9	51.14
2_07151	9	51.14
2_08529	9	51.14
2_10996	9	51.14
2_11264	9	51.14
2_11499	9	51.14
2_14567	9	51.14
2_16752	9	51.14
2_17714	9	51.14
2_18186	9	51.14
2_18977	9	51.14
2_19372	9	51.14
2_19591	9	51.14
2_20071	9	51.14
2_20338	9	51.14
2_20941	9	51.14
2_20942	9	51.14
2_22062	9	51.14
2_22417	9	51.14
2_22418	9	51.14
2_24083	9	51.14
2_26434	9	51.14
2_26582	9	51.14
2_26712	9	51.14
2_28194	9	51.14
2_28203	9	51.14
2_28507	9	51.14
2_29373	9	51.14
2_29374	9	51.14
2_31191	9	51.14
2_33882	9	51.14
2_34160	9	51.14
2_34522	9	51.14
2_37377	9	51.14
2_38020	9	51.14
2_38168	9	51.14
2_38652	9	51.14
2_38754	9	51.14
2_39034	9	51.14
2_39041	9	51.14
2_39059	9	51.14
2_39223	9	51.14
2_39420	9	51.14
2_39482	9	51.14
2_39560	9	51.14
2_39973	9	51.14
2_40038	9	51.14
2_40667	9	51.14
2_40772	9	51.14
2_40828	9	51.14
2_40947	9	51.14
2_40953	9	51.14
2_41056	9	51.14
2_41357	9	51.14
2_41367	9	51.14
2_41573	9	51.14
2_41896	9	51.14
2_42323	9	51.14
2_42544	9	51.14
2_43489	9	51.14
2_43565	9	51.14
2_43693	9	51.14
2_43770	9	51.14
2_43771	9	51.14
2_43956	9	51.14
2_44016	9	51.14
2_44213	9	51.14
2_44277	9	51.14
2_44372	9	51.14
2_44699	9	51.14
2_44753	9	51.14
2_45244	9	51.14
2_45582	9	51.14
2_45664	9	51.14
2_45704	9	51.14
2_45800	9	51.14
